0.000	0.000
0.100	0.000
0.200	0.000
0.300	0.000
0.400	0.000
0.500	0.000
0.600	0.000
0.700	0.000
0.800	0.000
0.900	0.000
1.000	0.000
1.100	0.000
1.200	0.000
1.300	0.000
1.400	0.000
1.500	0.000
1.600	0.000
1.700	0.000
1.800	0.000
1.900	0.000
2.000	0.000
2.100	0.000
2.200	0.000
2.300	0.000
2.400	0.000
2.500	0.000
2.600	0.000
2.700	0.000
2.800	0.000
2.900	0.000
3.000	0.000
3.100	0.000
3.200	0.000
3.300	0.000
3.400	0.000
3.500	0.000
3.600	0.000
3.700	0.000
3.800	0.000
3.900	0.000
4.000	0.000
4.100	0.000
4.200	0.000
4.300	0.000
4.400	0.000
4.500	0.000
4.600	0.000
4.700	0.000
4.800	0.000
4.900	0.000
5.000	0.000
5.100	0.000
5.200	0.000
5.300	0.000
5.400	0.000
5.500	0.000
5.600	0.000
5.700	0.000
5.800	0.000
5.900	0.000
6.000	0.000
6.100	0.000
6.200	0.000
6.300	0.000
6.400	0.000
6.500	0.000
6.600	0.000
6.700	0.000
6.800	0.000
6.900	0.000
7.000	0.000
7.100	0.000
7.200	0.000
7.300	0.000
7.400	0.000
7.500	0.000
7.600	0.001
7.700	0.001
7.800	0.001
7.900	0.002
8.000	0.003
8.100	0.004
8.200	0.005
8.300	0.006
8.400	0.008
8.500	0.010
8.600	0.012
8.700	0.015
8.800	0.019
8.900	0.022
9.000	0.027
9.100	0.032
9.200	0.037
9.300	0.044
9.400	0.050
9.500	0.058
9.600	0.066
9.700	0.074
9.800	0.084
9.900	0.094
10.000	0.104
10.100	0.116
10.200	0.128
10.300	0.140
10.400	0.153
10.500	0.166
10.600	0.180
10.700	0.194
10.800	0.209
10.900	0.224
11.000	0.239
11.100	0.254
11.200	0.270
11.300	0.286
11.400	0.302
11.500	0.318
11.600	0.335
11.700	0.351
11.800	0.368
11.900	0.384
12.000	0.400
12.100	0.417
12.200	0.433
12.300	0.449
12.400	0.465
12.500	0.481
12.600	0.496
12.700	0.512
12.800	0.527
12.900	0.542
13.000	0.557
13.100	0.571
13.200	0.586
13.300	0.600
13.400	0.613
13.500	0.627
13.600	0.640
13.700	0.652
13.800	0.665
13.900	0.677
14.000	0.689
14.100	0.700
14.200	0.711
14.300	0.722
14.400	0.733
14.500	0.743
14.600	0.753
14.700	0.762
14.800	0.772
14.900	0.781
15.000	0.790
15.100	0.798
15.200	0.806
15.300	0.814
15.400	0.822
15.500	0.830
15.600	0.837
15.700	0.844
15.800	0.851
15.900	0.857
16.000	0.864
16.100	0.870
16.200	0.876
16.300	0.881
16.400	0.887
16.500	0.892
16.600	0.897
16.700	0.902
16.800	0.906
16.900	0.911
17.000	0.915
17.100	0.919
17.200	0.923
17.300	0.927
17.400	0.931
17.500	0.934
17.600	0.937
17.700	0.941
17.800	0.944
17.900	0.947
18.000	0.949
18.100	0.952
18.200	0.955
18.300	0.957
18.400	0.959
18.500	0.962
18.600	0.964
18.700	0.966
18.800	0.968
18.900	0.970
19.000	0.971
19.100	0.973
19.200	0.975
19.300	0.976
19.400	0.978
19.500	0.979
19.600	0.980
19.700	0.982
19.800	0.983
19.900	0.984
20.000	0.985
20.100	0.986
20.200	0.987
20.300	0.988
20.400	0.989
20.500	0.990
20.600	0.990
20.700	0.991
20.800	0.992
20.900	0.992
21.000	0.993
21.100	0.994
21.200	0.994
21.300	0.995
21.400	0.995
21.500	0.995
21.600	0.996
21.700	0.996
21.800	0.996
21.900	0.997
22.000	0.997
22.100	0.997
22.200	0.998
22.300	0.998
22.400	0.998
22.500	0.998
22.600	0.998
22.700	0.998
22.800	0.999
22.900	0.999
23.000	0.999
23.100	0.999
23.200	0.999
23.300	0.999
23.400	0.999
23.500	0.999
23.600	0.999
23.700	0.999
23.800	1.000
23.900	1.000
24.000	1.000
24.100	1.000
24.200	1.000
24.300	1.000
24.400	1.000
24.500	1.000
24.600	1.000
24.700	1.000
24.800	1.000
24.900	1.000
25.000	1.000
